,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.mean_load,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,attention_network_task.alerting_hddm_drift,attention_network_task.conflict_hddm_drift,attention_network_task.hddm_drift,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,attention_network_task.orienting_hddm_drift,bickel_titrator.hyp_discount_rate_large,bickel_titrator.hyp_discount_rate_medium,bickel_titrator.hyp_discount_rate_small,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,cognitive_reflection_survey.correct_proportion,cognitive_reflection_survey.intuitive_proportion,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.probability_sensitivity,dietary_decision.health_sensitivity,dietary_decision.taste_sensitivity,digit_span.forward_span,digit_span.reverse_span,directed_forgetting.hddm_drift,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,directed_forgetting.proactive_interference_hddm_drift,discount_titrate.percent_patient,dot_pattern_expectancy.AY-BY_hddm_drift,dot_pattern_expectancy.BX-BY_hddm_drift,dot_pattern_expectancy.bias,dot_pattern_expectancy.dprime,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,go_nogo.bias,go_nogo.dprime,hierarchical_rule.score,holt_laury_survey.safe_choices,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_motivation,keep_track.score,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,local_global_letter.conflict_hddm_drift,local_global_letter.hddm_drift,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,local_global_letter.switch_cost_hddm_drift,motor_selective_stop_signal.SSRT,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,motor_selective_stop_signal.reactive_control,motor_selective_stop_signal.selective_proactive_control,probabilistic_selection.positive_learning_bias,probabilistic_selection.value_sensitivity,psychological_refractory_period_two_choices.PRP_slope,ravens.score,recent_probes.hddm_drift,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,recent_probes.proactive_interference_hddm_drift,shape_matching.hddm_drift,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,shape_matching.stimulus_interference_hddm_drift,shift_task.acc,shift_task.learning_rate,simon.hddm_drift,simon.hddm_non_decision,simon.hddm_thresh,simon.simon_hddm_drift,simple_reaction_time.avg_rt,spatial_span.forward_span,spatial_span.reverse_span,stim_selective_stop_signal.SSRT,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh,stop_signal.SSRT_high,stop_signal.SSRT_low,stop_signal.hddm_drift,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stop_signal.proactive_SSRT_speeding,stop_signal.proactive_slowing,stroop.hddm_drift,stroop.hddm_non_decision,stroop.hddm_thresh,stroop.stroop_hddm_drift,threebytwo.cue_switch_cost_hddm_drift_100.0,threebytwo.cue_switch_cost_hddm_drift_900.0,threebytwo.hddm_drift,threebytwo.hddm_non_decision,threebytwo.hddm_thresh,threebytwo.task_switch_cost_hddm_drift_100.0,threebytwo.task_switch_cost_hddm_drift_900.0,tower_of_london.avg_move_time,tower_of_london.num_extra_moves,tower_of_london.num_optimal_solutions,tower_of_london.planning_time,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance,writing_task.neutral_probability,writing_task.positive_probability
s301,0.6502605271,0.1238542438,1.7377209532,1.45,32.0833333333,0.2,737,36.4761904762,0.30000000000000004,736,-0.9037585015,-0.935168117,3.4450923825,0.3915818927,1.4434932344,-2.1392164696,0.0005028185,0.0001786108,0.06353125,4.8777924339,0.2169010074,1.6648244829,0.6666666667000001,0.0,5.4166666667,0.225,3,-0.008,-3.1666666667,8.875,0.22100529100000002,3,-0.0088402116,-2.1899470899,0.7669970881,0.6236887961,6.5,4.3,2.5245237264,0.45888959360000003,1.5975777255999999,0.0720626581,0.2222222222,-0.7551063502,-0.2597625737,0.0,5.3201349372,4.4155347532,0.1433900588,3.3489568414,-0.9575666758,4.0502743994,155.0,8,0.886328125,0.0007751817,0.9,0.0010083544,0.6388888889000001,0.0038729833,0.0256124969,0.0256124969,-0.9392316757,1.8569366252,0.339003151,1.3793241368,-0.653827284,272.8333333333,3.1917384487,0.326091872,1.3414605908000001,2.0,49.5,21.8520841376,-16.2994774929,0.3341647071,6,1.8350162714,0.4370560806,1.7548010744,-0.072411654,4.403978799,0.3998899383,1.4200774675,-1.7869841091,0.3651960784,-0.0050770152,4.9869226718,0.333781846,1.609351963,-0.49924801700000004,288.0,5.3,4.7,209.3333333333,3.4183247228,0.4079197006,2.1431668865,222.1666666667,215.5,2.8836530917000003,0.3508742165,1.7039897029,-6.6666666667,152.8900797607,3.4672450576,0.3348396858,1.443802231,-1.0840521219,-0.35601548590000004,-0.0639245315,1.3765928048,0.2962084104,1.4284800384,-0.2201099059,-0.4851677459,2113.925,17,5,3427.0,1.5310836791,-0.8058180895,1.0669714446,0.8556654589,0.2894830708
s303,0.7465969096,0.009276074700000001,1.4821198569,1.3,29.380952381,0.30000000000000004,589,16.3636363636,0.2666666667,344,-0.5637207715,-1.2209804327,3.4288252781,0.3292690073,1.6945449535,-1.3279126417,0.00021198600000000003,0.0033814697,0.0586552734,2.2290853654,0.2951063955,1.344987915,0.1666666667,0.5,5.4166666667,-0.0083333333,0,-0.0013333333,-0.8333333333,11.125,0.0845070423,1,-0.0011267606,-2.0774647887,0.0630460449,0.1468038455,11.1,7.2,1.5166393432,0.5146778305,2.1311710417,-0.2175524019,0.5833333333,-1.0806820143,1.3589772779,-0.14226252420000002,3.3527661372,2.144620596,0.0117645519,2.1431007916,-1.2816924151,1.907240615,108.0,7,0.6493050575,0.0025105014,0.846773529,0.0028174094,0.75,0.0250474647,0.0099597577,0.0256124969,-1.0503448892,1.5245580053,0.39474779330000004,1.2832538022,-1.0384762635,,,,,,,-2.6298538247,3.482256425,0.4750307546,5,0.8187959852000001,0.0798065745,2.2639324003,-0.167378449,2.1677609431000002,0.4291916792,1.4461541788,-1.8733335429,0.3115577889,0.034885665100000005,2.5906169505000003,0.33437051700000003,1.2741123814,-0.4924149431,354.0,7.8,5.7,,,,,,,,,,,,1.2376424392,0.11920876130000001,2.2602804147,-0.5132224134,-0.2066973974,0.1203716887,1.6843384665999999,0.3089002625,1.3243950695,-0.4731364569,-0.4152331892,1402.9091630592,23,7,1820.9090909091,,,,0.9467385392000001,0.2368048757
s305,1.9631445612,0.2111966946,1.6027018038,2.75,36.5,0.33333333330000003,691,30.4210526316,0.36666666670000003,547,-0.030330385,-0.6327467021000001,1.5049902190000002,0.023540439,1.8475146037,-0.25269130030000003,0.0006177346,0.005499420200000001,0.149765625,2.3226582967000002,0.2731121958,1.6520076525,0.6666666667000001,0.1666666667,8.4583333333,0.08750000000000001,1,0.0005,-4.5416666667,9.625,-0.0334586466,1,0.0002781955,-3.0695488722,0.1498296678,1.2785032253,6.6,7.7,2.0374219407,0.5875323195000001,1.4281497163,-0.663703382,0.1944444444,-1.894836355,-1.9149454448,-0.5638194763000001,3.4283377134,2.2226517878,0.26168789870000003,2.6862457893,-1.1195720593,3.7262636324000002,151.0,8,0.8549575806,0.0022981446,0.9,0.0027954089,0.6944444444,0.25,0.1265219767,0.158113883,-0.3709512024,1.3520861772,0.4216767568,1.742655884,-0.0052803188,244.5,3.874502282,0.3217491685,1.3040756191,39.0,31.0,5.0439239079,-3.4943435739,0.6391998429,8,2.4543533052,0.4686921463,1.7067858635,-0.12728497930000002,2.2412724587,0.4743743533,2.1128037465,-0.4756656359,0.2911392405,0.0798086105,3.8774128702,0.2840241665,1.5971948274,-1.0051519715,350.0,7.4,6.2,283.1666666667,2.6211684877,0.3917175727,2.5480632028,268.6666666667,364.8333333333,2.5354728306,0.2993478241,1.601660818,96.1666666667,6.2030075188,2.4453550713,0.308825202,1.7640259101,-1.2767139728,0.0573198922,-0.3524457655,1.5720823475999999,0.32840100850000004,1.5314010762999999,-0.8445541737000001,0.0811736562,1185.5070887446,36,6,1878.5833333333,0.4559981315,-0.3671339724,-0.27663985350000003,0.9168902907,0.3214755962
s307,0.7660609665,0.0431543568,1.4479426504,1.55,50.6666666667,0.5,710,27.9047619048,0.30000000000000004,556,-0.2431876262,-0.8680105914,3.442478864,0.37858016710000003,1.8632801266999999,-0.46472617730000004,0.0001618935,0.0231304932,0.061671875,4.4096398324,0.2620780502,1.3635211803,0.33333333330000003,0.33333333330000003,13.2916666667,0.0375,2,-0.007500000000000001,-2.2916666667,14.0833333333,0.2065142364,3,-0.0092234685,-6.0925366695,-0.5050411183,0.6135273273,8.8,7.0,1.6055424722,0.3411520887,1.5931555641,-0.9450440642000001,0.2777777778,-1.3878527865999999,0.3614249826,-0.2331515124,3.5345441135,2.8064562732000002,0.0615260989,2.4215741693,-1.0170844173,3.9312389163,206.0,7,0.7347021103,0.0013230094000000001,0.996875,0.0022656718,0.6388888889000001,0.158113883,0.06403124240000001,0.06403124240000001,-1.4928552674,2.2380448822,0.4269377781,1.3169796873,-0.0719862179,292.0,2.8596151355,0.2938977541,1.2573839783,51.0,40.0,2.2399541553,3.3829103488,0.4597755545,11,1.3586943627,0.43299106800000003,1.6329349565,-1.0041720653,3.0296898256,0.2374869716,3.3885024662,-0.8312980983,0.29802955670000003,0.0160701958,3.3401622851,0.2614133824,1.2246942306,-1.2011965886,295.0,5.1,4.1,299.0,3.7197432029,0.36749660440000004,1.211782608,241.6666666667,244.0,3.5579535391,0.060917392,3.1459242091,2.3333333333,34.6565736072,3.0773524612,0.2967411445,1.6968808175999999,-1.0138718477,0.24427755920000002,-0.4252739249,1.8385005283,0.3221981365,1.5126867358,-1.0660588247,0.3555791582,1881.3583333333,8,7,3203.0833333333,-0.5692100722,1.3637111234,-0.4341338632,0.5661229983,0.38472391910000003
s309,0.8388731904000001,0.0080332598,1.8895367976,1.85,39.2380952381,0.30000000000000004,787,28.0,0.4,482,-0.6914073237,-1.3863591464,2.504880105,0.38386132040000004,1.5148815461,-0.1954693502,0.0002500517,0.00034802250000000003,0.0024189453,3.2036640539,0.35094819180000003,1.2082097978,0.6666666667000001,0.1666666667,13.9583333333,-0.0291666667,2,-0.008833333300000001,-4.375,15.5,-0.0970588235,2,-0.011352941200000001,-7.75,0.3173312336,0.7661938214,8.1,8.6,1.212752224,0.5002206197,1.6180215007,-1.4516830951,0.75,-1.6458099483000002,0.9432799749,0.4181320954,4.4838707464,1.7918259789,0.0114607462,2.1354486522,-0.9471233902,2.4009409867000002,97.0,7,0.6070014,0.0020017531000000002,0.8753829956,0.0022072183,0.8611111111,0.0006324555,0.0015811388,0.0015811388,-0.7330402692,1.0400788052,0.5142045225,2.2519507381,-0.6594906468,,,,,,,,,0.3584788694,7,,,,,2.6268502206,0.5073766081000001,1.4153569003,-1.1454741689,0.4314381271,0.0433453703,3.1584781442,0.3317473707,1.5227039440999999,-1.6831327920999999,424.0,7.6,4.9,,,,,,,,,,,,3.3224273078,0.3723598906,2.2092226984,-1.0378556056,-0.44794884630000004,-0.2319554442,0.536217866,0.014436530400000001,1.9276553983,0.2417046167,-0.18927548330000002,1933.2142857143,13,8,4146.4166666667,,,,0.8941163659,0.4999891178
s313,0.7127971464,0.2515261999,1.5763563809,1.65,33.6842105263,0.36666666670000003,607,33.1875,0.4666666667,491,0.0338211091,-1.0924727704,4.3154804101,0.4354321833,2.859321726,-0.8787494796,5.4967e-06,0.0014945831,0.0104755859,2.5914233885,0.2551750738,1.7363225027,0.6666666667000001,0.0,7.875,0.07083333330000001,1,-0.0011666667,-2.625,12.625,0.053571428600000005,1,2.8571400000000002e-05,-2.7071428571,0.7182802476,0.2003384591,5.2,4.6,1.4583304877,0.5373363738,1.9257225439,-0.5145862006,0.30555555560000003,-0.23612338570000002,1.9419682266,0.5418530125000001,4.2364289123,1.7942324808999999,0.042192871,2.3453002197,-1.070541321,3.8243251091,219.0,3,0.6927307129,0.0020009418000000003,0.8550415039,0.0018890246,0.3611111111,0.0015811388,0.0099597577,0.0099597577,-1.4326345041000002,1.6263787313,0.3588385129,1.7991885242999999,-0.48106058030000004,409.8333333333,2.53388262,0.369171797,1.3019285395,81.0,100.0,2.5881766554,-0.7472077435000001,0.5884750328,7,1.3908462922,0.5715375585,1.8063331414000001,-0.5714930324,2.420637552,0.1750796674,3.4376579079000003,-0.6847687236000001,0.423857868,0.0135977506,3.9371623955,0.3670903743,1.4992209539,-0.9340432416000001,475.0,4.5,4.7,453.6666666667,2.5892670885999998,0.4032858369,1.247608004,320.8333333333,338.3333333333,2.3797710263000003,0.36310784,1.4197774948,17.5,23.7645342312,2.407366068,0.4615533243,2.3510750595,-0.7122609055,-0.7113560259,-0.41396479,0.9471087518,0.054304458400000005,2.8192745007,0.41714526100000004,0.16586956020000002,3057.0729166667,16,7,3161.25,0.9940058175,-0.1253210307,0.8718991116,0.5097746492,0.15407075820000002
s314,0.9239612423,0.0642715534,1.4781261584,1.3,45.4545454545,0.2666666667,975,25.9523809524,0.30000000000000004,515,0.07733320810000001,-0.9532044917,3.0315448485,0.4175271693,2.1928252991,-0.4766191799,0.0003829312,0.001908783,0.0054052734000000005,1.887590235,0.2475946152,1.5453731638,0.5,0.5,9.7916666667,0.054166666700000005,1,-0.0061666667,-4.375,11.4166666667,0.0130258078,1,0.0023361105,-4.2688477952,0.2744161807,0.37554579,6.7,6.8,1.2426057065,0.3955209886,2.1440310723,-1.0057954144,0.1111111111,-2.24923576,-1.1700480761,-0.4577982659,2.6898896498,1.4798581494,0.0562795093,2.1172228433,-0.5702753737,3.5486446675,177.0,9,0.5336376190000001,0.0011016754,0.8696380615,0.0019938995,0.30555555560000003,0.0038729833,0.0256124969,0.009797959,-0.2669508371,1.1468791548,0.42190984270000004,1.8297250151000002,-0.345137097,378.6666666667,1.9064093917,0.2353511778,1.4079241232,26.0,52.5,,,0.5487029384000001,3,1.7798880288,0.4768214438,1.8617060099,-0.1577516256,1.7014552845000002,0.4303678922,1.5053924214999999,-1.2560249836000001,0.3925729443,0.034305935600000004,1.3778935839,0.35389636490000004,1.4688681156,-0.971377746,321.0,6.9,5.9,371.1666666667,2.6623438976,0.3065238038,1.4857895851,289.6666666667,433.3333333333,2.4809115292,0.3335058992,1.2590065946,143.6666666667,11.549914383600001,1.8503559057999999,0.3781147939,1.9239897567000002,-1.0089066761,-0.2896696731,-0.2357113498,1.122606288,0.0262250464,2.279701938,-0.2501497601,-0.1627567683,1663.7347222222,4,10,4103.8333333333,-0.1705025748,1.3510731251,-0.27363015350000003,0.6550417424,0.2235305136
s316,1.328817634,0.283286123,1.4865700155,2.05,39.3,0.33333333330000003,745,30.3636363636,0.2666666667,638,-0.7245147780000001,-1.4293215757,3.6224495673,0.3680532721,2.3000087503,-0.1032203731,7.62009e-05,0.0004859428,0.0036103516,4.7879205193,0.26876700330000003,1.4126397389,0.33333333330000003,0.33333333330000003,13.75,0.0416666667,2,-0.0183333333,-3.75,8.875,0.0791666667,2,-0.011166666700000001,-2.125,0.1270740954,0.8256563451000001,8.2,6.8,2.2942079129,0.37735670530000004,2.2524920621,-0.1986964809,0.6944444444,-2.5147953592,-0.155711807,-0.3719338943,3.8121088774,2.9608269472,0.3008692657,1.096207035,-0.8893284577,4.1867508355,124.0,7,0.7073301315,0.0013157363,0.9288833618000001,0.0012716035,0.5833333333,0.0015811388,0.0015811388,0.0038729833,-0.558894619,1.5129781870999999,0.5607400601,1.8950442275000001,-0.442487628,298.6666666667,3.3560675737,0.2647674642,2.6005147276000002,1.0,177.5,3.6446965655,-3.8096929659,0.554232052,14,1.0618502016,0.4949604998,2.0384055843,-0.9244732759000001,3.2052539548,0.39928819190000003,1.464139225,-1.0271308391,0.3777777778,0.0505727606,4.4399674505,0.2964849773,1.053841651,-1.8948505885,304.0,5.8,5.7,290.1666666667,3.8255951044,0.3435866684,3.9667764044,293.6666666667,403.5,2.3587431224,0.27818441720000003,1.3565569829,109.8333333333,42.364761697,3.3883750225,0.3693692058,2.6426367245,-0.9641981111000001,-0.3946419814,-0.6187333594000001,2.0213690277,0.2906106492,1.6802761024000001,-0.2807674479,0.7574701411,2194.937037037,4,7,4451.25,-0.9811974101000001,0.3737073356,-0.18375295120000001,0.8402870943,0.5736837362
s326,0.7707167783000001,0.0061012009,2.283974775,1.6,46.9285714286,0.5333333333,603,34.3571428571,0.5333333333,465,-0.0768004444,-0.7035493222,2.9176191363,0.3827146489,2.0954720416,-0.608152284,0.0005734405,0.0156696167,0.0499257813,2.1846748498,0.2422694569,1.5695097332999999,0.8333333333,0.0,11.875,0.0375,0,-0.0018333333,-0.125,12.1666666667,0.0113475177,1,-0.000212766,-1.3617021277,-0.137237183,1.0188565576,8.2,7.2,1.397746172,0.42677793080000004,2.2530579871,-0.2944972549,0.2222222222,-3.4641286533,-3.8544867095,-0.95341663,2.604344651,1.3258134651,0.0069578822,2.2461196017,-0.8409013323000001,2.3379468797,279.0,5,0.6633827209000001,0.0013894233,0.6546336174,0.0010662103,0.6666666667000001,0.009797959,0.0256124969,0.0256124969,-0.7895353122000001,1.3873689075,0.217522496,2.0632155229,0.16299734200000002,238.8333333333,2.3765343834,0.3900285745,1.2656252188,-77.0,-21.5,,,0.6699352913000001,7,0.8095703347000001,0.43443509880000003,2.6392168714,0.054480367200000004,2.4948569513,0.387190809,1.9385454984,-0.9188198296000001,,,1.5164999552,0.072274949,2.2466838183,0.1444092196,376.0,5.8,5.5,281.6666666667,2.2336503103,0.36420075150000003,1.5123733806000002,265.8333333333,262.1666666667,2.6320353622,0.3929466379,1.3337206964,-3.6666666667000003,13.5382969971,3.3676368783,0.430821076,3.276297254,-0.6351729519,-0.8795246520000001,0.12158404800000001,1.7398592836,0.34507150270000003,1.9912100963000001,0.3591162229,-0.4371908794,2807.5595238095,-3,6,4524.8181818182,-0.3458454514,-0.5784702498000001,-0.7070489001,0.1639690491,0.1580530631
s327,0.6689499424,0.0367282591,1.5042611602,1.4,13.4347826087,0.2333333333,304,12.7142857143,0.30000000000000004,254,-0.9400478112,-1.3793239369,2.0187118144,0.3423057363,1.4145859534,-0.2675894488,0.0068910806,0.10252636720000001,0.26956054690000003,3.4015412940000003,0.23614939999999998,1.3514399151,0.33333333330000003,0.1666666667,12.0416666667,-0.0041666667,0,-0.0061666667,-2.0416666667,21.0833333333,0.0571944177,1,-0.0062338787,-2.4056785371,-0.07423923660000001,0.5676550447,6.6,5.3,0.4069275999,0.2582207167,1.5706697602,-0.4212845065,0.0,-1.062192988,0.8443624068000001,-0.3341481062,2.9689949732,2.5876132808,0.1588003812,1.4501973389,-1.3646783862,3.2360509786,141.0,7,0.7219559670000001,0.0019021311,0.709879303,0.0017899833,0.2777777778,0.158113883,0.06403124240000001,0.06403124240000001,,,,,,,,,,,,-1.1625645555,2.6562011973,0.3064446643,5,1.0005217187,0.4306103276,1.9625453161,-0.4681593234,3.2447786739,0.37649342690000004,1.3755377919,-2.3877013163,0.3316831683,0.0316719488,3.4873023247,0.2560043731,1.5978695225,-0.6345838973,315.0,5.5,4.2,,,,,,,,,,,,2.5347305553,0.3074644399,1.6441718217,-0.45953808370000004,-0.711694249,0.09017594520000001,0.8808770272,0.025359553,1.9367278298000001,0.46582244710000004,-0.0084512968,1867.2633333333,2,9,4229.5833333333,,,,0.1624280434,0.352211781
s328,1.2429659336,0.2717651386,1.7831440600000001,2.25,56.25,0.4666666667,840,30.1111111111,0.4,517,-0.3483400277,-1.4042755728,3.0166610665,0.33740972950000003,1.3731818508,-0.1941926592,0.0696281176,0.056812011700000005,1.1927919922,3.199234449,0.2892841796,1.3826544737,0.6666666667000001,0.33333333330000003,11.75,0.0833333333,2,-0.0023333333,-2.0833333333,15.25,0.20899898890000002,3,-0.0102628918,-3.0798786653,0.7465251921,0.12533360470000002,7.0,10.0,1.8276308357,0.2665592705,1.8405461167000001,-0.8997922746,0.0277777778,-1.8920476732,-1.0359319474,-0.1396485122,3.347538113,1.8591737341,0.20458453980000002,2.7319148175,-1.2890129854999999,3.38738178,131.0,7,0.7179199219,0.0016188028,0.9,0.0017327268,0.6388888889000001,0.25,0.158113883,0.25,-1.3678327259,1.5235230628,0.4520485413,1.5730266602,-0.5097319047000001,350.6666666667,3.21545839,0.38302083210000004,1.2836505773,27.0,30.5,-30.1726240322,34.7909801629,0.49807485030000004,7,1.7409612132,0.48418304910000004,1.7228731709,-0.7959770625,3.2408051983,0.378457005,1.6234544538,-1.5307208611,0.5408163265,0.048866025,3.0383339127,0.3248036312,1.4000716431,0.035845285000000005,283.0,6.1,7.1,386.5,3.6481888270000002,0.2971175434,1.3698560608,251.1666666667,302.5,3.8596658552000003,0.33207766510000003,1.860845124,51.3333333333,26.5240645987,2.5688448806,0.3973815966,1.8576057686,-1.0505179483,-0.1915700328,0.2794320816,1.3611658359,0.3505354605,1.5599610634999999,-0.630574155,-0.3308052499,2873.2583333333,10,5,2790.6666666667,,,,0.8618797458,0.39179920030000004
s329,1.303214091,0.3070148639,1.63456936,2.35,12.2222222222,0.1,318,16.538461538500002,0.1333333333,415,0.0327433008,-1.2195279391,2.5471218311,0.3599028409,1.4331948144,-1.2567525301,0.0005160178000000001,0.0010765266,0.0124736328,4.9792063065,0.2974751203,1.4162231709,0.5,0.5,24.25,0.075,2,-0.0043333333000000005,-2.6666666667000003,28.9583333333,-0.0180662135,1,0.0002617847,-1.0940583205,0.060721721000000006,1.1821651631,7.5,7.1,2.2567375586000002,0.571113025,2.241358046,-0.2274565771,0.3888888889,1.7525911964,2.3811587272,0.1910395678,4.9380558016,2.9386465379,0.0381418389,4.5698099106,-1.4013457528,3.1627162453,129.0,9,0.6417585373,0.0008663908,0.9075439453,0.0011118678,0.47222222220000004,0.0015811388,0.0038729833,0.0038729833,-1.3787822333,1.6566660318,0.3956582732,1.2582199659,-0.054186689600000004,340.1666666667,2.6263103121,0.281976873,1.5868150163,-16.5,172.0,-2.6316993777,2.5318229339,0.3899128991,12,1.8634762952,0.4684385566,1.9882290689,-0.2523312297,2.3528349204,0.42176924190000004,1.9717340382000001,-0.90376107,0.4889434889,0.0117606505,2.1067462835,0.2738006847,1.1155401086,-1.8850868906,327.5,7.1,7.0,,,,,336.5,351.8333333333,1.9716787861,0.28810272400000003,1.2255462374000001,15.3333333333,56.724866906,1.9277707206999999,0.3884620599,1.5487275173000001,-2.1880354322,-0.040335271400000004,0.1200668955,1.1444870239,0.31322694090000003,1.2001521752,0.0082253245,-0.331031629,2589.7037037037,7,9,4734.8333333333,,,,0.47427735460000003,0.2828473834
s332,0.9157656895,0.0341999198,1.5622597713,1.9,20.4782608696,0.2333333333,447,14.1666666667,0.2,321,-0.2294735441,-0.8238985131000001,3.3152347151,0.3465133151,2.2807696359,-0.2141976324,3.5467219238,0.0985817871,0.5687685547,2.0640414079,0.1147860671,2.0201036993,0.8333333333,0.0,8.9166666667,-0.0083333333,0,-0.002,-0.8333333333,8.5,-0.0072104019,1,-0.0034609929000000003,-0.2612293144,0.0318039244,0.2248158144,7.3,5.8,0.9146043113000001,0.2855850198,1.9821117368,-0.9881781862000001,0.0,-3.3794587801000002,-5.461134556,-1.4617689391,-0.1447032105,1.1526069628,0.2970966749,0.9945618026,-1.0385004382,3.3813588491,132.0,8,0.7669188976,0.0009014412000000001,0.9044677734000001,0.0016736344000000002,0.5555555556,0.06403124240000001,0.053929018700000005,0.06403124240000001,-1.7778636303000002,1.118648556,0.3798523837,1.906267672,-0.6159441087,,,,,,,-0.7242809695,1.2605776296,,3,0.9252490082,0.5420541957,1.492701336,-0.8502984823,,,,,0.48019801980000004,0.0689465301,3.0153313676,0.24798063950000002,1.3509229981,-0.8845304438,381.0,3.7,5.7,379.1666666667,1.9679096003,0.2653049011,1.1987260957,334.1666666667,320.0,0.8849743470000001,0.0323429068,1.7373578595999999,-14.1666666667,30.6049053247,2.1098431605,0.2549576692,2.430251587,-0.7905654266000001,0.0040890995,-0.3344419732,0.8532903479,0.063811542,1.8255352979000001,0.0026093297,0.1480469872,2732.6388888889,0,7,4094.7916666667,-0.5919972372,0.110165516,-0.8690457845,0.4727509258,0.1761898109
s333,1.4345355269,0.10735402990000001,1.8649423397,3.0,48.7,0.33333333330000003,943,34.7368421053,0.36666666670000003,632,-0.63023899,-1.6325265439,3.3088479314,0.32416869330000003,1.6995506609,-0.9838394703000001,0.00011628800000000001,0.0007390938000000001,0.0125380859,3.4270548496,0.232485654,1.5802557137000002,0.8333333333,0.1666666667,7.875,0.10416666670000001,3,-0.008833333300000001,-1.2916666667,12.0,0.2036585366,2,-0.0041463415,-6.2195121951,-0.2494014695,0.6938826055,7.2,7.7,1.902944301,0.3709607272,2.133115471,0.0291576879,0.25,-0.9206751174000001,2.4389549995,0.1910395678,4.9380558016,3.1478646163,0.22224938090000002,1.6128943690000002,-1.1652624446,3.6348828618,149.0,7,0.5,,1.0,0.0018575071,0.47222222220000004,0.009797959,0.009797959,0.0250474647,-1.3706796481999999,1.7613603804,0.3243987562,1.5811727332,0.0608610518,212.8333333333,2.8580040138,0.30222942210000003,1.421095596,-45.0,13.0,23.0928017558,-11.954940532,0.45771528580000004,10,1.1517899506,0.4925868795,1.8812272709000002,-0.8682797670000001,3.5531554914,0.39190229330000004,1.9226450477,-2.3000214918,0.4483627204,0.0341174241,2.8651490046,0.22307212980000002,1.4625978167,-0.5926466784000001,286.5,6.7,6.0,298.6666666667,2.9007120279,0.3280319477,1.3881954458,232.6666666667,239.8333333333,2.8336109653,0.3149840008,1.3615915769,7.1666666667,24.6184865626,2.1903159277,0.3231789306,2.1401473709,-1.0279258135,0.11378961580000001,0.0851374446,1.74487871,0.3677255468,1.7318384353,-0.8242423669000001,-0.2133617287,1706.0185185185,-2,9,8113.4166666667,-0.0472372329,-0.5704981688,-0.7274675676,0.1737936359,0.2088398715
